Country,Category,Location,Impact,Units,Reference,Value
Cambodia,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"5,148.44"
Cambodia,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"4,541.07"
Cambodia,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,367.15"
Cambodia,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,431.70"
Cambodia,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,2.59
Cambodia,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,1.99
Cambodia,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,104.08
Cambodia,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,3.86
Cambodia,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,1.34
Cameroon,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"74,356.97"
Cameroon,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"56,801.34"
Cameroon,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"24,067.48"
Cameroon,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"45,226.00"
Cameroon,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,2.22
Cameroon,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"20,131.83"
Cameroon,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"18,295.34"
Cameroon,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"7,790.13"
Cameroon,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"14,234.74"
Cameroon,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,23.19
Cameroon,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"22,307.09"
Cameroon,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"17,040.40"
Cameroon,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"7,220.24"
Cameroon,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"13,567.80"
Cameroon,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,2.02
Cameroon,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,381.16
Cameroon,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,317.40
Cameroon,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,136.78
Cameroon,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,250.65
Cameroon,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,7.37
Cameroon,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"6,219.87"
Cameroon,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"5,475.33"
Cameroon,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,539.43"
Cameroon,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"4,103.38"
Cameroon,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,2.72
Cameroon,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,1.84
Cameroon,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,115.98
Cameroon,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,0.91
Cameroon,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,1.41
Canada,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"126,118.00"
Canada,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"81,243.81"
Canada,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"28,304.20"
Canada,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"67,767.94"
Canada,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,8.99
Canada,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"33,829.18"
Canada,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"28,090.19"
Canada,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"9,463.43"
Canada,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"22,520.32"
Canada,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,24.87
Canada,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"37,835.40"
Canada,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"24,373.14"
Canada,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"8,491.26"
Canada,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"20,330.38"
Canada,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,13.81
Canada,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,547.47
Canada,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,393.24
Canada,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,148.03
Canada,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,325.66
Canada,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,29.36
Canada,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"9,806.85"
Canada,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"7,680.07"
Canada,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,750.79"
Canada,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"6,162.69"
Canada,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,32.32
Canada,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,11.39
Canada,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,30.65
Canada,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,3.57
Canada,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,16.72
Cayman Islands,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"7,460.66"
Cayman Islands,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"6,933.32"
Cayman Islands,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"3,828.74"
Cayman Islands,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"6,662.59"
Cayman Islands,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,5.63
Cayman Islands,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"2,493.52"
Cayman Islands,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"2,371.17"
Cayman Islands,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"1,406.06"
Cayman Islands,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"2,258.26"
Cayman Islands,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,28.67
Cayman Islands,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"2,238.20"
Cayman Islands,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"2,080.00"
Cayman Islands,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"1,148.62"
Cayman Islands,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"1,998.78"
Cayman Islands,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,9.14
Cayman Islands,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,40.60
Cayman Islands,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,40.29
Cayman Islands,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,28.25
Cayman Islands,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,39.07
Cayman Islands,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,18.87
Cayman Islands,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,975.40
Cayman Islands,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,926.83
Cayman Islands,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,682.04
Cayman Islands,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,639.24
Cayman Islands,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,30.93
Cayman Islands,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,2.03
Cayman Islands,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,93.26
Cayman Islands,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,2.31
Cayman Islands,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,16.00
Central African Republic,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"41,484.69"
Central African Republic,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"36,085.70"
Central African Republic,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"21,508.01"
Central African Republic,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"33,524.23"
Central African Republic,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,0.46
Central African Republic,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"13,609.37"
Central African Republic,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"13,647.58"
Central African Republic,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"7,189.02"
Central African Republic,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"11,394.46"
Central African Republic,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,11.27
Central African Republic,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"12,445.41"
Central African Republic,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"10,825.71"
Central African Republic,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"6,452.40"
Central African Republic,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"10,057.27"
Central African Republic,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,0.11
Central African Republic,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,253.99
Central African Republic,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,239.13
Central African Republic,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,125.76
Central African Republic,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,203.40
Central African Republic,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,1.55
Central African Republic,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"4,102.10"
Central African Republic,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,992.93"
Central African Republic,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,261.54"
Central African Republic,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,284.75"
Central African Republic,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,0.66
Central African Republic,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,2.03
Central African Republic,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,58.57
Central African Republic,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,0.19
Central African Republic,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,0.34
Chad,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"36,825.13"
Chad,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"33,039.75"
Chad,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"19,549.01"
Chad,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"31,095.04"
Chad,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,2.22
Chad,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"12,704.26"
Chad,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"12,951.42"
Chad,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"6,719.93"
Chad,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"10,803.88"
Chad,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,23.19
Chad,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"11,047.54"
Chad,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"9,911.93"
Chad,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"5,864.70"
Chad,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,328.51"
Chad,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,2.02
Chad,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,240.87
Chad,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,230.85
Chad,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,120.55
Chad,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,196.48
Chad,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,7.37
Chad,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,796.47"
Chad,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,764.59"
Chad,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,103.22"
Chad,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,116.89"
Chad,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,1.02
Chad,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,1.84
Chad,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,54.00
Chad,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,0.91
Chad,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,0.53
Channel Islands,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"35,859.68"
Channel Islands,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"29,994.68"
Channel Islands,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"16,576.18"
Channel Islands,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"27,254.14"
Channel Islands,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,12.50
Channel Islands,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"11,297.40"
Channel Islands,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"11,002.83"
Channel Islands,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"5,621.69"
Channel Islands,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"9,169.50"
Channel Islands,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,36.36
Channel Islands,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"10,757.91"
Channel Islands,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"8,998.40"
Channel Islands,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"4,972.85"
Channel Islands,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"8,176.24"
Channel Islands,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,27.90
Channel Islands,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,209.85
Channel Islands,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,191.68
Channel Islands,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,101.10
Channel Islands,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,163.08
Channel Islands,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,41.25
Channel Islands,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,542.32"
Channel Islands,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,357.02"
Channel Islands,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"1,908.24"
Channel Islands,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"2,634.00"
Channel Islands,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,24.75
Channel Islands,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,5.28
Channel Islands,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,118.43
Channel Islands,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,5.01
Channel Islands,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,332.95
Chile,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"74,048.96"
Chile,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"46,340.87"
Chile,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"21,166.69"
Chile,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"43,489.10"
Chile,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,5.51
Chile,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"20,307.70"
Chile,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"16,769.86"
Chile,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"7,127.63"
Chile,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"14,319.85"
Chile,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,26.98
Chile,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"22,214.69"
Chile,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"13,902.26"
Chile,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"6,350.01"
Chile,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"13,046.73"
Chile,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,6.80
Chile,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,412.61
